timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1752018494549,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-92,text,true,,709,610,100,100,https://dummyjson.com/products/add,104,0,0
1752018494534,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-100,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018494503,112,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-77,text,true,,709,610,100,100,https://dummyjson.com/products/add,112,0,0
1752018494503,111,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-93,text,true,,709,610,100,100,https://dummyjson.com/products/add,111,0,0
1752018494503,111,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-86,text,true,,709,610,100,100,https://dummyjson.com/products/add,111,0,0
1752018494503,111,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-87,text,true,,709,610,100,100,https://dummyjson.com/products/add,111,0,0
1752018494503,111,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-88,text,true,,709,610,100,100,https://dummyjson.com/products/add,111,0,0
1752018496116,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-5,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496116,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-7,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496116,107,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-4,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,107,0,0
1752018496131,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-11,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496131,108,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-3,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,108,0,0
1752018496147,106,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-2,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,106,0,0
1752018496162,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-13,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496177,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-12,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496177,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-10,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496192,106,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-9,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,106,0,0
1752018496192,107,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-1,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,107,0,0
1752018496222,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-8,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496222,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-6,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496222,105,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-14,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,105,0,0
1752018496284,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-16,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496284,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-20,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496299,102,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-15,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,102,0,0
1752018496299,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-21,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496299,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-18,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496299,106,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-22,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,106,0,0
1752018496299,106,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-17,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,106,0,0
1752018496299,106,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-19,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,106,0,0
1752018496346,102,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-27,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,102,0,0
1752018496346,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-28,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496346,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-26,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496346,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-31,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496346,115,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-32,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,115,0,0
1752018496361,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-25,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496376,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-24,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496376,107,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-29,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,107,0,0
1752018496392,114,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-23,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,114,0,0
1752018496422,109,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-37,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,109,0,0
1752018496422,110,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-40,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,110,0,0
1752018496422,111,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-33,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,111,0,0
1752018496438,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-41,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496453,113,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-39,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,113,0,0
1752018496453,114,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-35,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,114,0,0
1752018496468,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-38,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496483,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-36,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496483,105,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-30,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,105,0,0
1752018496498,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-34,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496498,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-46,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496514,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-44,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496576,102,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-56,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,102,0,0
1752018496561,102,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-49,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,102,0,0
1752018496545,110,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-48,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,110,0,0
1752018496545,109,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-43,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,109,0,0
1752018496529,108,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-42,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,108,0,0
1752018496529,108,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-50,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,108,0,0
1752018496605,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-47,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496605,106,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-45,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,106,0,0
1752018496605,107,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-52,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,107,0,0
1752018496699,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-58,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496699,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-59,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496699,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-62,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496699,105,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-55,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,105,0,0
1752018496699,105,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-63,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,105,0,0
1752018496699,105,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-60,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,105,0,0
1752018496699,105,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-57,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,105,0,0
1752018496699,105,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-54,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,105,0,0
1752018496699,106,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-53,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,106,0,0
1752018496699,106,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-64,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,106,0,0
1752018496714,113,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-51,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,113,0,0
1752018496760,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-67,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496760,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-68,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496760,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-72,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496760,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-69,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496776,102,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-71,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,102,0,0
1752018496776,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-70,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496791,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-61,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496791,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-65,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496853,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-81,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496853,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-78,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496853,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-66,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496853,106,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-79,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,106,0,0
1752018496885,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-74,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496931,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-84,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496931,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-83,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496947,102,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-80,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,102,0,0
1752018496947,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-82,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018496947,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-90,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496947,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-85,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496962,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-89,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496962,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-91,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496994,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-96,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018496994,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-94,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018497025,102,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-97,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,102,0,0
1752018497025,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-95,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018497086,108,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-76,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,108,0,0
1752018497072,108,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-75,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,108,0,0
1752018497072,108,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-99,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,108,0,0
1752018497071,109,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-73,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,109,0,0
1752018497040,102,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-98,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,102,0,0
1752018497195,103,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-92,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,103,0,0
1752018497195,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-87,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018497195,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-77,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018497195,104,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-100,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,104,0,0
1752018497195,106,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-88,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,106,0,0
1752018497195,106,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-86,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,106,0,0
1752018497195,106,API-Login-POST,200,OK,Grupo de ilos 100TPS - -AddProducts 1-93,text,true,,2523,257,100,100,https://dummyjson.com/auth/login,106,0,0
1752018498730,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-7,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018498731,101,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-5,text,true,,709,610,100,100,https://dummyjson.com/products/add,101,0,0
1752018498730,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-4,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018498745,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-3,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018498745,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-11,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018498761,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-2,text,true,,709,610,100,100,https://dummyjson.com/products/add,104,0,0
1752018498776,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-13,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018498792,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-12,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018498792,115,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-10,text,true,,709,610,100,100,https://dummyjson.com/products/add,115,0,0
1752018498807,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-9,text,true,,709,610,100,100,https://dummyjson.com/products/add,104,0,0
1752018498807,106,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-1,text,true,,709,610,100,100,https://dummyjson.com/products/add,106,0,0
1752018498838,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-6,text,true,,709,610,100,100,https://dummyjson.com/products/add,104,0,0
1752018498838,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-8,text,true,,709,610,100,100,https://dummyjson.com/products/add,104,0,0
1752018498838,107,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-14,text,true,,709,610,100,100,https://dummyjson.com/products/add,107,0,0
1752018498902,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-15,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018498902,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-20,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018498902,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-16,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018498917,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-18,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018498917,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-21,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018498917,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-22,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018498917,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-17,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018498917,105,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-19,text,true,,709,610,100,100,https://dummyjson.com/products/add,105,0,0
1752018498963,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-27,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018498963,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-26,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018498963,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-28,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018498963,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-31,text,true,,709,610,100,100,https://dummyjson.com/products/add,104,0,0
1752018498963,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-32,text,true,,709,610,100,100,https://dummyjson.com/products/add,104,0,0
1752018498979,110,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-25,text,true,,709,610,100,100,https://dummyjson.com/products/add,110,0,0
1752018498994,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-24,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018498994,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-29,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018499010,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-23,text,true,,709,610,100,100,https://dummyjson.com/products/add,104,0,0
1752018499040,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-40,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499040,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-37,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499040,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-33,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018499056,106,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-41,text,true,,709,610,100,100,https://dummyjson.com/products/add,106,0,0
1752018499118,106,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-44,text,true,,709,610,100,100,https://dummyjson.com/products/add,106,0,0
1752018499102,122,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-34,text,true,,709,610,100,100,https://dummyjson.com/products/add,122,0,0
1752018499118,106,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-46,text,true,,709,610,100,100,https://dummyjson.com/products/add,106,0,0
1752018499102,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-30,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499071,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-38,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018499102,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-36,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499071,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-39,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499071,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-35,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499209,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-48,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018499209,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-50,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018499209,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-42,text,true,,709,610,100,100,https://dummyjson.com/products/add,104,0,0
1752018499209,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-43,text,true,,709,610,100,100,https://dummyjson.com/products/add,104,0,0
1752018499209,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-56,text,true,,709,610,100,100,https://dummyjson.com/products/add,104,0,0
1752018499209,105,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-49,text,true,,709,610,100,100,https://dummyjson.com/products/add,105,0,0
1752018499224,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-45,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499224,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-47,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499224,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-52,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499317,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-63,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499317,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-55,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499317,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-64,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499317,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-54,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499317,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-57,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018499317,103,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-60,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018499317,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-53,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018499317,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-58,text,true,,709,610,100,100,https://dummyjson.com/products/add,103,0,0
1752018499317,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-59,text,true,,709,610,100,100,https://dummyjson.com/products/add,104,0,0
1752018499317,114,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-62,text,true,,709,610,100,100,https://dummyjson.com/products/add,114,0,0
1752018499333,102,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-51,text,true,,709,610,100,100,https://dummyjson.com/products/add,102,0,0
1752018499363,104,API-Products-Add-POST,201,Created,Grupo de ilos 100TPS - -AddProducts 1-67,text,true,,709,610,100,100,https://dummyjson.com/products/add,104,0,0
